,Unnamed: 0,zpid,rentZestimate,zestimate,livingArea,bathrooms,bedrooms,yearBuilt,address,city,state,zip,latitude,longitude,square_footage,price_y,census_county_name,beds,baths_full,year_built,propertyTaxRate,pricePerSquareFoot,propertyTypeDimension,taxAnnualAmount,dateSold,pageViewCount,hasAttachedProperty,poolFeatures,flooring,hasGarage,parking,hasWaterfrontView,lotSize,appliances,communityFeatures,propertyCondition,sch_rating_avg,sch_cnt,sch_dist_avg,Individuals_taxed,Income_per_return,Cap_gain,Pension,UE_claims,Social_security,SB_income,Student_loan_ded,RE_taxes,PP_taxes,Child_credit,Earned_Inc_credit,NOI,Expenses,cap_rate,total_appliances,total_community_feat,sch_rating_zip_avg,sch_parentrating_zip_avg,sch_public_no,sch_charter_no,sch_private_no
38,76,92463624,2157.0,342500.0,1800.0,2.0,3.0,1959.0,323 Clermont Drive,Thomasville,Georgia,31792,30.854355,-83.964466,1800,330000,"Thomas, GA",3,2.0,1959.0,0.99,183.0,Single Family,3390.75,6/9/22,7.0,False,,['Hardwood'],False,0.0,True,0.67 Acres,"['Dishwasher', 'Refrigerator']",['On Site Laundry Available'],,4.333333333333333,3.0,0.8666666666666667,18590.0,61.70292276,17.94193548,29.09647059,2.363636364,15.42361111,81.4,1.115,4.28625,0.469230769,1.634749035,2.883445946,25884.0,8567.55,0.0524740909090909,2.0,1.0,4.111111111111111,4.388888888888889,9.0,2.0,13.0
39,78,92461758,2897.0,461000.0,3161.0,3.0,4.0,1994.0,105 Stratford Way,Thomasville,Georgia,31792,30.798688,-83.995104,3161,465000,"Thomas, GA",4,2.0,1994.0,0.99,141.0,Single Family,4563.9,6/15/22,15.0,False,,"['Carpet', 'Laminate']",False,3.0,,1.30 Acres,"['Dishwasher', 'Refrigerator']",,,3.333333333333333,3.0,2.8000000000000003,18590.0,61.70292276,17.94193548,29.09647059,2.363636364,15.42361111,81.4,1.115,4.28625,0.469230769,1.634749035,2.883445946,34764.0,11516.7,0.049994193548387,2.0,,4.111111111111111,4.388888888888889,9.0,2.0,13.0
40,79,227421539,1599.0,343400.0,3126.0,3.0,4.0,1988.0,1118 Woods Road,Waycross,Georgia,31501,31.217091,-82.319481,3126,450000,"Ware, GA",4,3.0,1988.0,1.04,106.0,Single Family,3571.36,6/3/22,9.0,False,,['Carpet'],False,0.0,,0.94 Acres,,,,6.0,3.0,2.5,10930.0,41.87598566,7.038095238,26.00648148,2.358333333,13.74415584,79.5,1.107407407,3.069230769,0.461538462,1.473509934,2.912857143,19188.0,7408.960000000001,0.0261756444444444,,,5.0,4.0,3.0,0.0,0.0
41,81,93126196,1599.0,294300.0,2158.0,3.0,3.0,2000.0,932 Hitching Post Lane,Waycross,Georgia,31503,31.212566,-82.285759,2185,305000,"Ware, GA",3,2.0,2000.0,1.04,114.0,Single Family,3060.72,4/27/21,6.0,False,,"['Tile', 'Carpet', 'Hardwood']",False,3.0,,0.45 Acres,"['Dishwasher', 'Microwave', 'Range / Oven', 'Refrigerator']",,,5.666666666666667,3.0,4.133333333333334,16690.0,47.16865854,50.89230769,25.14355828,2.488888889,13.03253968,34.65,1.059375,3.132142857,0.552941176,1.682532751,2.812790698,19188.0,6898.32,0.0402940327868852,4.0,,5.333333333333333,4.25,6.0,0.0,3.0
42,83,110430599,1249.0,341500.0,2891.0,1.5,3.22,1960.0,1426 Blackshear Highway,Baxley,Georgia,31513,31.744523,-82.349306,2891,359900,"Appling, GA",3,2.0,1960.0,0.75,118.0,Single Family,2561.25,7/2/10,10.0,False,,['Carpet'],False,0.0,,1.38 Acres,,,,4.666666666666667,3.0,1.2333333333333334,12400.0,49.14379195,9.95,26.57169811,3.116666667,12.99642857,44.80714286,1.033333333,2.15,0.568421053,1.718285714,2.913483146,14988.0,5558.85,0.0261993609335926,,,5.0,4.571428571428571,5.0,0.0,4.0
43,84,230865598,1500.0,329900.0,2218.0,3.0,4.0,2010.0,723 Max Deen Drive,Baxley,Georgia,31513,31.792714,-82.475583,2218,578000,"Appling, GA",4,2.0,2010.0,0.75,225.0,Single Family,2474.25,5/19/22,3.0,False,,"['Hardwood', 'Carpet', 'Vinyl']",False,0.0,True,1.52 Acres,"['Dryer', 'Washer', 'Dishwasher', 'Ice Maker', 'Microwave', 'Refrigerator']","['Lake', 'None']",Resale,5.0,3.0,8.966666666666667,12400.0,49.14379195,9.95,26.57169811,3.116666667,12.99642857,44.80714286,1.033333333,2.15,0.568421053,1.718285714,2.913483146,18000.0,6074.25,0.020632785467128,6.0,2.0,5.0,4.571428571428571,5.0,0.0,4.0
44,85,2069475136,2157.0,345412.0,3006.0,3.0,3.0,2000.0,1086 Mary Batten Road,Pearson,Georgia,31642,31.3892,-82.8695,3006,395000,"Atkinson, GA",3,3.0,2000.0,0.99,,Single Family,3419.5788,,0.0,False,,,False,0.0,,2.70 Acres,,,,5.666666666666667,4.0,4.966666666666666,3900.0,36.3027933,4.857142857,22.24347826,1.385714286,11.26315789,46.04,1.016666667,1.7,0.4,1.424137931,2.848648649,25884.0,8596.3788,0.0437661296202531,,,5.666666666666667,1.5,3.0,0.0,0.0
45,86,2072377022,2107.28,378518.75,1620.0,2.0,3.0,1990.0,120 W Montego Court NW,Milledgeville,Georgia,31061,33.167163,-83.376024,1620,610000,"Baldwin, GA",3,2.0,1990.0,0.85,234.0,Single Family,3217.409375,7/2/20,2.0,False,,['Hardwood'],True,2.0,True,1 Acres,"['Dishwasher', 'Oven/Range (Combo)', 'Refrigerator']",['Lake'],Resale,4.5,4.0,8.833333333333334,28940.0,49.88500635,12.24404762,31.44487179,2.4,16.22534722,56.31964286,1.086734694,3.078181818,0.5825,1.483190883,2.939587629,25287.36,8274.881375,0.0278893092213114,3.0,1.0,3.75,3.272727272727273,10.0,0.0,11.0
46,87,228790557,3483.0,482100.0,1108.0,2.0,2.0,1950.0,1055 Carrs Station Road NE,Milledgeville,Georgia,31061,33.157051,-83.210004,1108,475000,"Baldwin, GA",2,1.0,1950.0,0.85,415.0,Manufactured,4097.85,5/18/22,7.0,False,,"['Laminate', 'Vinyl']",False,0.0,True,1 Acres,"['Electric Water Heater', 'Dryer', 'Washer', 'Microwave', 'Oven/Range (Combo)', 'Refrigerator']",['None'],Resale,4.0,5.0,5.766666666666666,28940.0,49.88500635,12.24404762,31.44487179,2.4,16.22534722,56.31964286,1.086734694,3.078181818,0.5825,1.483190883,2.939587629,41796.0,12457.05,0.0617662105263157,6.0,1.0,3.75,3.272727272727273,10.0,0.0,11.0
47,88,98941447,3447.0,475200.0,2042.0,3.0,4.0,2003.0,2847 Vinson Highway SE,Milledgeville,Georgia,31061,32.979579,-83.190154,2042,479900,"Baldwin, GA",4,2.0,2003.0,0.85,225.0,Single Family,4039.2,6/24/22,15.0,False,"['In Ground', 'Salt Water']","['Hardwood', 'Tile', 'Carpet']",False,0.0,,25.20 Acres,"['Dishwasher', 'Microwave', 'Oven/Range (Combo)', 'Refrigerator', 'Stainless Steel Appliance(s)']",['None'],Resale,3.6666666666666665,5.0,6.466666666666666,28940.0,49.88500635,12.24404762,31.44487179,2.4,16.22534722,56.31964286,1.086734694,3.078181818,0.5825,1.483190883,2.939587629,41364.0,12312.0,0.0605376120025005,5.0,1.0,3.75,3.272727272727273,10.0,0.0,11.0
48,89,228788313,2399.0,330600.0,2094.0,3.0,4.0,2000.0,127 Cambridge Drive S,Milledgeville,Georgia,31061,33.122893,-83.244749,2094,319000,"Baldwin, GA",4,2.0,2000.0,0.85,156.0,Single Family,2810.1,8/18/22,73.0,False,['In Ground'],"['Hardwood', 'Tile', 'Carpet', 'Vinyl']",True,4.0,,1 Acres,"['Electric Water Heater', 'Dishwasher', 'Disposal', 'Oven/Range (Combo)']",['None'],Resale,4.0,5.0,2.833333333333333,28940.0,49.88500635,12.24404762,31.44487179,2.4,16.22534722,56.31964286,1.086734694,3.078181818,0.5825,1.483190883,2.939587629,28788.0,8567.7,0.0633865203761755,4.0,1.0,3.75,3.272727272727273,10.0,0.0,11.0
49,90,98940831,2689.0,371700.0,2146.0,2.0,4.0,2005.0,163 Lake Drive NW,Milledgeville,Georgia,31061,33.060364,-83.241386,2146,400000,"Baldwin, GA",4,2.0,2005.0,0.85,166.0,Single Family,3159.45,5/20/22,5.0,False,['In Ground'],"['Hardwood', 'Tile', 'Carpet']",True,0.0,,2 Acres,"['Dishwasher', 'Microwave', 'Oven/Range (Combo)', 'Refrigerator']",['None'],Resale,4.0,5.0,1.0666666666666669,28940.0,49.88500635,12.24404762,31.44487179,2.4,16.22534722,56.31964286,1.086734694,3.078181818,0.5825,1.483190883,2.939587629,32268.0,9613.05,0.056637375,4.0,1.0,3.75,3.272727272727273,10.0,0.0,11.0
50,91,98944943,2318.0,316500.0,2367.0,2.0,3.0,1993.0,117 Cords Bridge Road NE,Milledgeville,Georgia,31061,33.125286,-83.251647,2367,310000,"Baldwin, GA",3,2.0,1993.0,0.85,134.0,Single Family,2690.25,6/17/16,5.0,False,,['Hardwood'],False,0.0,,3.70 Acres,"['Dishwasher', 'Microwave', 'Refrigerator']",,,4.0,5.0,2.833333333333333,28940.0,49.88500635,12.24404762,31.44487179,2.4,16.22534722,56.31964286,1.086734694,3.078181818,0.5825,1.483190883,2.939587629,27816.0,8253.45,0.063105,3.0,,3.75,3.272727272727273,10.0,0.0,11.0
51,92,228794259,3684.0,508300.0,2096.0,2.0,7.0,1936.0,340 S Clark Street,Milledgeville,Georgia,31061,33.076573,-83.230536,1740,410000,"Baldwin, GA",7,3.0,1920.0,0.85,2.0,Single Family,4320.55,3/31/21,219.0,False,,['Hardwood'],False,0.0,,"10,497 sqft",,,,4.0,5.0,2.1333333333333333,28940.0,49.88500635,12.24404762,31.44487179,2.4,16.22534722,56.31964286,1.086734694,3.078181818,0.5825,1.483190883,2.939587629,44208.0,13162.15,0.0757215853658536,,,3.75,3.272727272727273,10.0,0.0,11.0
52,93,2066522827,1971.83,331388.0,523.0,3.0,3.0,2022.0,151 Goodwin Road NW,Milledgeville,Georgia,31061,33.159256,-83.39372,523,325900,"Baldwin, GA",3,2.0,2022.0,0.85,623.0,Single Family,2816.798,,9.0,False,,"['Hardwood', 'Laminate']",True,0.0,,1.49 Acres,"['Electric Water Heater', 'Dishwasher', 'Microwave', 'Oven/Range (Combo)']",['None'],New Construction,4.5,4.0,1.1,28940.0,49.88500635,12.24404762,31.44487179,2.4,16.22534722,56.31964286,1.086734694,3.078181818,0.5825,1.483190883,2.939587629,23661.96,7549.19,0.0494408407486959,4.0,1.0,3.75,3.272727272727273,10.0,0.0,11.0
53,94,228785588,3023.0,404804.67,2275.0,2.0,3.0,2022.0,189 Pearl Drive NE,Milledgeville,Georgia,31061,33.12806,-83.261819,2160,425000,"Baldwin, GA",3,2.0,2022.0,0.85,175.0,Single Family,3440.839695,,450.0,False,,"['Other', 'Carpet']",False,0.0,,1.29 Acres,,,,4.5,4.0,2.9,28940.0,49.88500635,12.24404762,31.44487179,2.4,16.22534722,56.31964286,1.086734694,3.078181818,0.5825,1.483190883,2.939587629,36276.0,10696.039695,0.0601881418941176,,,3.75,3.272727272727273,10.0,0.0,11.0
54,95,228786423,1274.0,286355.37,700.0,2.0,2.0,1945.0,128 Stewart Avenue NE,Milledgeville,Georgia,31061,33.182698,-83.270902,700,449900,"Baldwin, GA",2,1.0,1945.0,0.85,0.0,Single Family,2434.020645,,82.0,False,,['Laminate'],False,10.0,True,1.77 Acres,"['Dishwasher', 'Dryer', 'Freezer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,4.0,5.0,6.333333333333333,28940.0,49.88500635,12.24404762,31.44487179,2.4,16.22534722,56.31964286,1.086734694,3.078181818,0.5825,1.483190883,2.939587629,15288.0,5491.620645,0.0217745706934874,7.0,,3.75,3.272727272727273,10.0,0.0,11.0
55,96,2067045500,1910.95,323668.0,1616.84,2.26,3.07,2012.8,1884 Vinson Highway SE,Milledgeville,Georgia,31061,33.056806,-83.214769,3120,535000,"Baldwin, GA",1,1.0,1971.0,0.85,,Home Type Unknown,2751.178,,2.0,False,,,False,0.0,,,,,,4.5,4.0,3.4333333333333336,28940.0,49.88500635,12.24404762,31.44487179,2.4,16.22534722,56.31964286,1.086734694,3.078181818,0.5825,1.483190883,2.939587629,22931.4,7337.458,0.0291475551401869,,,3.75,3.272727272727273,10.0,0.0,11.0
56,97,2142978171,999.0,246447.0,1542.4,0.0,0.0,1970.34,886 Georgia 49,Milledgeville,Georgia,31062,33.06068,-83.275668,1344,495000,"Baldwin, GA",4,4.0,1998.0,0.85,,Lot,2094.7995,,22.0,False,,,False,0.0,,26.47 Acres,,,,4.333333333333333,5.0,6.733333333333333,28940.0,49.88500635,12.24404762,31.44487179,2.4,16.22534722,56.31964286,1.086734694,3.078181818,0.5825,1.483190883,2.939587629,11988.0,4492.3995,0.0151426272727272,,,,,,,
57,98,98943530,4317.0,566900.0,3946.0,3.0,4.0,1992.0,191 Pennington Road NW,Milledgeville,Georgia,31061,33.181699,-83.299065,3946,599000,"Baldwin, GA",4,3.0,1992.0,0.85,144.0,Single Family,4818.65,6/10/11,15.0,False,,"['Carpet', 'Hardwood']",False,2.0,,1.94 Acres,"['Dryer', 'Washer']",,,4.0,5.0,6.633333333333333,28940.0,49.88500635,12.24404762,31.44487179,2.4,16.22534722,56.31964286,1.086734694,3.078181818,0.5825,1.483190883,2.939587629,51804.0,15179.45,0.0611428213689482,2.0,,3.75,3.272727272727273,10.0,0.0,11.0
58,99,111788519,1999.0,465000.0,0.0,2.0,3.0,2001.0,588 Walnut Drive,Alto,Georgia,30510,34.418412,-83.538275,1600,500000,"Banks, GA",3,2.0,2001.0,0.87,,Single Family,4045.5,6/21/22,8.0,False,['None'],"['Carpet', 'Hardwood']",True,0.0,True,28.64 Acres,"['Dishwasher', 'Electric Oven', 'Electric Range', 'Electric Water Heater', 'Refrigerator']",['None'],Resale,5.0,4.0,6.8,5720.0,45.61719298,8.32,18.14468085,1.178571429,13.30967742,71.8625,1.061538462,2.523076923,0.316666667,1.830588235,2.539130435,23988.0,8843.1,0.0302898,5.0,1.0,,,0.0,0.0,1.0
59,100,120160935,2349.0,514600.0,2340.0,2.0,4.0,1970.0,4164 Highway 198,Homer,Georgia,30547,34.391661,-83.40764,2340,529900,"Banks, GA",4,2.0,1970.0,0.87,214.0,Single Family,4477.02,6/10/22,5.0,False,['None'],"['Carpet', 'Other', 'Vinyl']",False,2.0,,19.78 Acres,"['Dishwasher', 'Electric Range', 'Electric Water Heater', 'Electric Oven']",['None'],Resale,5.0,4.0,7.266666666666667,3050.0,56.10469799,7.242857143,25.24074074,1.833333333,13.57727273,32.3,1.1,3.35,0.35,2.095348837,2.334482759,28188.0,10114.62,0.0341071522928854,4.0,1.0,5.333333333333333,4.333333333333333,4.0,0.0,0.0
60,101,94840652,2245.0,351200.0,2100.0,3.0,5.0,2008.0,224 Beagle Trail,Commerce,Georgia,30530,34.22005,-83.39517,2100,335000,"Banks, GA",5,3.0,2008.0,0.87,160.0,Single Family,3055.44,5/12/22,2.0,False,['None'],"['Carpet', 'Ceramic Tile', 'Hardwood']",False,2.0,,2.94 Acres,"['Dishwasher', 'Dryer', 'Electric Cooktop', 'Electric Oven', 'Microwave', 'Refrigerator']",['None'],Resale,5.0,4.0,8.766666666666667,5680.0,52.93942652,5.738461538,23.388,2.275,13.3195122,66.56428571,1.010526316,3.305555556,0.46,2.006578947,2.598387097,26940.0,8443.44,0.0552136119402985,6.0,1.0,,,,,
61,102,76318422,2600.0,419900.0,3760.0,3.0,6.0,2006.0,456 Wynn Shoals Road,Alto,Georgia,30510,34.458505,-83.571057,3760,419000,"Banks, GA",6,3.0,2006.0,0.87,112.0,Single Family,3653.13,4/29/22,2490.0,False,,"['Hardwood', 'Tile', 'Carpet']",False,4.0,,5 Acres,"['Electric Water Heater', 'Dishwasher', 'Microwave', 'Oven', 'Refrigerator', 'Stainless Steel Appliance(s)']",['None'],Resale,5.0,4.0,10.033333333333331,5720.0,45.61719298,8.32,18.14468085,1.178571429,13.30967742,71.8625,1.061538462,2.523076923,0.316666667,1.830588235,2.539130435,31200.0,9893.13,0.0508517183770883,6.0,1.0,,,0.0,0.0,1.0
62,103,91009926,3501.0,640200.0,3204.0,4.0,3.0,2004.0,513 Harmony Church Road,Baldwin,Georgia,30511,34.452118,-83.502579,3204,625000,"Banks, GA",3,3.0,2004.0,0.87,192.0,Single Family,5569.74,5/31/22,4.0,False,"['Heated', 'In Ground']","['Carpet', 'Hardwood']",False,0.0,True,8.20 Acres,"['Dishwasher', 'Refrigerator', 'Self Cleaning Oven']",['None'],Resale,5.0,4.0,8.466666666666667,3080.0,52.35986842,6.708333333,23.2,1.44,13.77058824,68.64285714,0.971428571,3.2875,0.433333333,1.934090909,2.45,42012.0,13972.14,0.044863776,3.0,1.0,5.0,3.0,1.0,0.0,0.0
63,104,230945384,1999.0,359200.0,1706.0,2.0,3.0,1997.0,235 Jade Way,Maysville,Georgia,30558,34.266465,-83.529898,1706,349900,"Banks, GA",3,2.0,1997.0,0.87,200.0,Single Family,3125.04,5/6/22,7.0,False,,"['Hardwood', 'Carpet', 'Vinyl']",True,0.0,,0.99 Acres,"['Electric Water Heater', 'Dishwasher', 'Ice Maker', 'Microwave', 'Oven/Range (Combo)', 'Refrigerator']",['None'],Resale,5.0,4.0,3.866666666666666,4530.0,52.46053812,10.38333333,22.29142857,2.033333333,12.98928571,87.06,0.966666667,3.057142857,0.4,1.967692308,2.637254902,23988.0,7922.64,0.045914146899114,6.0,1.0,5.0,4.0,1.0,0.0,0.0
64,105,240448389,1794.0,350300.0,1456.0,3.0,3.0,1989.0,130 Gordon Road,Commerce,Georgia,30530,34.270249,-83.424326,1456,350000,"Banks, GA",3,2.0,1989.0,0.87,241.0,Single Family,3047.61,9/4/12,1.0,False,,['Tile'],False,0.0,,2 Acres,['Range / Oven'],,,5.0,4.0,5.366666666666666,5680.0,52.93942652,5.738461538,23.388,2.275,13.3195122,66.56428571,1.010526316,3.305555556,0.46,2.006578947,2.598387097,21528.0,7353.210000000001,0.0404994,1.0,,,,,,
65,106,117580752,2941.0,534631.25,2722.0,5.0,3.0,1987.0,221 Tyler Road,Gillsville,Georgia,30543,34.349816,-83.60675,2722,580000,"Banks, GA",3,2.0,1987.0,0.87,202.0,Single Family,4651.291875,,490.0,False,,"['Hardwood', 'Carpet']",True,0.0,,7 Acres,"['Cooktop', 'Dishwasher']",['Gated'],Resale,5.0,4.0,7.233333333333333,4580.0,49.26898148,3.893333333,19.45666667,2.066666667,13.23333333,53.65555556,0.9,2.709090909,0.616666667,1.982191781,2.633333333,35292.0,11709.691875,0.0406591519396551,2.0,1.0,,,,,
66,107,2067719951,2234.0,395100.0,2316.0,3.0,4.0,2021.0,115 Eagle Heights Drive,Maysville,Georgia,30558,34.264,-83.5546,2316,380005,"Banks, GA",4,3.0,2021.0,0.87,171.0,Single Family,3437.37,,97.0,False,['None'],"['Carpet', 'Vinyl']",True,2.0,,1.29 Acres,"['Dishwasher', 'Electric Range', 'Electric Water Heater', 'Microwave', 'Self Cleaning Oven']","['Homeowners Assoc', 'Near Schools', 'Near Shopping']",To Be Built,5.0,4.0,3.3000000000000003,4530.0,52.46053812,10.38333333,22.29142857,2.033333333,12.98928571,87.06,0.966666667,3.057142857,0.4,1.967692308,2.637254902,26808.0,8798.970000000001,0.04739156063736,5.0,3.0,5.0,4.0,1.0,0.0,0.0
67,108,71749779,1999.0,317300.0,1634.0,2.0,3.0,2004.0,633 Marigot Way,Statham,Georgia,30666,33.971863,-83.618736,1634,305000,"Barrow, GA",3,2.0,2004.0,0.96,1.0,Single Family,3046.08,6/27/22,515.0,False,,['Carpet'],False,0.0,,,,,,5.0,3.0,3.6,9850.0,86.05665962,17.24871795,30.28139535,2.56,17.58571429,93.41666667,1.036111111,4.776470588,0.471875,2.278911565,2.46835443,23988.0,7843.68,0.0529321967213114,,,6.0,4.0,3.0,0.0,0.0
68,109,54555062,2068.0,366200.0,1625.0,2.0,3.0,1998.0,431 Dunahoo Road,Winder,Georgia,30680,34.018024,-83.663994,1625,349900,"Barrow, GA",3,2.0,1998.0,0.96,222.0,Single Family,3515.52,5/27/22,8.0,False,['None'],"['Carpet', 'Hardwood', 'Vinyl']",True,2.0,True,0.88 Acres,"['Dishwasher', 'Electric Range', 'Microwave', 'Refrigerator']",['None'],Resale,5.666666666666667,3.0,3.733333333333333,41400.0,52.28118956,17.66447368,21.08263666,2.703703704,13.41415929,63.58219178,1.064375,3.179084967,0.571428571,2.059003215,2.594849785,24816.0,8478.720000000001,0.0466912832237782,4.0,1.0,5.4,3.923076923076923,10.0,0.0,4.0
69,110,97950542,1816.0,323200.0,0.0,2.0,3.0,2014.0,2025 Jessica Drive,Winder,Georgia,30680,33.945867,-83.777162,1332,310500,"Barrow, GA",3,2.0,2014.0,0.96,,Single Family,3102.72,5/5/22,7.0,False,,['Carpet'],True,2.0,,0.26 Acres,"['Convection Oven', 'Dishwasher', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']","['Park', 'Sidewalks', 'Near Shopping']",Resale,5.0,3.0,0.7000000000000001,41400.0,52.28118956,17.66447368,21.08263666,2.703703704,13.41415929,63.58219178,1.064375,3.179084967,0.571428571,2.059003215,2.594849785,21792.0,7461.120000000001,0.0461542028985507,5.0,3.0,5.4,3.923076923076923,10.0,0.0,4.0
70,111,2066856016,2609.0,494785.1,2529.0,3.0,4.0,2022.0,235 Pinehurst Drive #LOT 33,Winder,Georgia,30680,34.0387,-83.6881,2529,485171,"Barrow, GA",4,3.0,2022.0,0.85,192.0,Single Family,4205.67335,7/29/22,8.0,False,,"['Tile', 'Carpet', 'Laminate']",True,0.0,,0.64 Acres,"['Electric Water Heater', 'Dishwasher', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']","['Sidewalks', 'Street Lights']",Under Construction,8.333333333333334,3.0,6.966666666666668,41400.0,52.28118956,17.66447368,21.08263666,2.703703704,13.41415929,63.58219178,1.064375,3.179084967,0.571428571,2.059003215,2.594849785,31308.0,10467.27335,0.0429554253036558,5.0,2.0,5.4,3.923076923076923,10.0,0.0,4.0
71,112,2066748958,1931.11,326777.0,1821.0,3.0,4.0,2022.0,121 Gaston Ct - 3015,Hoschton,Georgia,30548,34.0922,-83.7973,1821,319050,"Barrow, GA",4,2.0,2022.0,1.03,175.0,Single Family,3365.8031,4/10/22,2.0,False,,"['Hardwood', 'Laminate', 'Vinyl']",True,0.0,,,"['Electric Water Heater', 'Dishwasher', 'Disposal', 'Microwave']","['Clubhouse', 'Fitness Center', 'Playground', 'Pool', 'Sidewalks', 'Street Lights', 'Near Shopping']",New Construction,6.333333333333333,3.0,4.066666666666666,21730.0,89.13346228,15.34487179,32.6380597,3.161538462,18.93235294,58.45681818,1.1,4.475609756,0.647474747,2.664968153,2.307291667,23173.32,8000.4671,0.0475563482212819,4.0,7.0,7.25,4.2,4.0,0.0,1.0
72,113,97967704,2795.0,457436.0,3023.0,3.0,5.0,2009.0,1641 Jasper Drive #62,Winder,Georgia,30680,34.006695,-83.691255,2188,419831,"Barrow, GA",4,3.0,2022.0,0.96,152.0,Single Family,4391.3856,4/15/19,2489.0,False,,"['Hardwood', 'Tile', 'Carpet']",True,0.0,,0.50 Acres,"['Gas Water Heater', 'Dishwasher', 'Disposal', 'Ice Maker', 'Microwave', 'Oven/Range (Combo)', 'Refrigerator']","['Clubhouse', 'Gated', 'Playground', 'Pool', 'Sidewalks', 'Street Lights', 'Tennis Court(s)']",Resale,5.666666666666667,3.0,3.233333333333333,41400.0,52.28118956,17.66447368,21.08263666,2.703703704,13.41415929,63.58219178,1.064375,3.179084967,0.571428571,2.059003215,2.594849785,33540.0,11099.3856,0.0534515421681581,7.0,7.0,5.4,3.923076923076923,10.0,0.0,4.0
73,115,97966164,2345.0,426900.0,2188.0,3.0,4.0,2022.0,1641 Jasper Drive,Winder,Georgia,30680,34.006695,-83.691255,2188,419831,"Barrow, GA",4,3.0,2022.0,0.96,193.0,Single Family,4098.24,8/18/22,3.0,False,['None'],"['Carpet', 'Ceramic Tile', 'Sustainable']",True,2.0,,"10,633 sqft","['Dishwasher', 'Double Oven', 'Gas Cooktop', 'Gas Water Heater', 'Microwave', 'Range Hood']","['Clubhouse', 'Gated', 'Homeowners Assoc', 'Playground', 'Pool', 'Sidewalks', 'Street Lights', 'Tennis Court(s)']",Under Construction,5.666666666666667,3.0,3.233333333333333,41400.0,52.28118956,17.66447368,21.08263666,2.703703704,13.41415929,63.58219178,1.064375,3.179084967,0.571428571,2.059003215,2.594849785,28140.0,9726.24,0.0438599341163468,6.0,8.0,5.4,3.923076923076923,10.0,0.0,4.0
74,117,2064283802,2488.27,440889.46,2557.0,3.0,4.0,2022.0,74 Somerset Way,Bethlehem,Georgia,30620,33.92646,-83.78349,2557,417735,"Barrow, GA",4,3.0,2022.0,0.96,172.0,Single Family,4232.538816,7/6/22,1.0,False,,"['Tile', 'Carpet', 'Other']",True,0.0,,0.44 Acres,"['Gas Water Heater', 'Cooktop', 'Dishwasher', 'Microwave', 'Oven', 'Stainless Steel Appliance(s)']","['Sidewalks', 'Street Lights']",New Construction,5.0,3.0,1.3333333333333333,14530.0,55.43367347,6.310416667,21.66041667,2.675,13.02786885,73.725,1.087323944,3.08030303,0.9,2.23559322,2.595890411,29859.24,10204.386816,0.047051008854896,6.0,2.0,7.0,3.25,4.0,0.0,3.0
75,118,2087080537,2187.0,384200.0,2277.0,3.0,4.0,2018.0,251 Jordan Cofer Road,Statham,Georgia,30666,33.967697,-83.55194,2277,360000,"Barrow, GA",4,3.0,2019.0,0.96,169.0,Single Family,3688.32,2/28/19,1.0,False,,,False,4.0,,1 Acres,"['Dishwasher', 'Microwave', 'Range / Oven']",,New Construction,5.0,3.0,5.266666666666667,9850.0,86.05665962,17.24871795,30.28139535,2.56,17.58571429,93.41666667,1.036111111,4.776470588,0.471875,2.278911565,2.46835443,26244.0,8937.12,0.0480746666666666,3.0,,6.0,4.0,3.0,0.0,0.0
76,119,71502065,2265.0,362400.0,2204.0,3.0,3.0,2006.0,452 Nightdream Lane,Winder,Georgia,30680,34.046509,-83.700546,2204,339900,"Barrow, GA",3,2.0,2006.0,0.96,159.0,Single Family,3479.04,5/13/22,6.0,False,,"['Carpet', 'Hardwood']",True,0.0,,0.64 Acres,"['Dishwasher', 'Microwave']",['None'],Resale,5.666666666666667,3.0,4.6,41400.0,52.28118956,17.66447368,21.08263666,2.703703704,13.41415929,63.58219178,1.064375,3.179084967,0.571428571,2.059003215,2.594849785,27180.0,8915.04,0.0537362753751103,2.0,1.0,5.4,3.923076923076923,10.0,0.0,4.0
77,120,71749477,1995.0,385900.0,1750.0,2.0,3.0,2004.0,837 Custom Lane,Winder,Georgia,30680,34.028988,-83.764969,1750,415000,"Barrow, GA",3,2.0,2004.0,0.96,214.0,Single Family,3704.64,6/6/22,14.0,False,['None'],['Ceramic Tile'],True,2.0,,1.51 Acres,['Microwave'],['Other'],Resale,6.0,3.0,2.9333333333333336,41400.0,52.28118956,17.66447368,21.08263666,2.703703704,13.41415929,63.58219178,1.064375,3.179084967,0.571428571,2.059003215,2.594849785,23940.0,8492.64,0.0372225542168674,1.0,1.0,5.4,3.923076923076923,10.0,0.0,4.0
